scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
2.257142857142857,5,5,100.0,37.333333333333336,62.666666666666664,Ident+
2.257142857142857,5,10,100.0,34.66666666666667,65.33333333333333,Ident+
2.257142857142857,5,20,98.33333333333333,40.0,58.33333333333333,Ident+
2.257142857142857,5,30,98.88888888888889,38.0,60.888888888888886,Ident+
2.361904761904762,5,5,100.0,41.333333333333336,58.666666666666664,Ident+
2.361904761904762,5,10,100.0,40.666666666666664,59.333333333333336,Ident+
2.361904761904762,5,20,98.33333333333333,33.33333333333333,65.0,Ident+
2.361904761904762,5,30,95.55555555555556,40.666666666666664,54.88888888888889,Ident+
2.466666666666667,5,5,100.0,37.333333333333336,62.666666666666664,Ident+
2.466666666666667,5,10,100.0,35.333333333333336,64.66666666666666,Ident+
2.466666666666667,5,20,100.0,41.333333333333336,58.666666666666664,Ident+
2.466666666666667,5,30,96.66666666666667,26.0,70.66666666666667,Ident+
2.571428571428571,5,5,100.0,44.666666666666664,55.333333333333336,Ident+
2.571428571428571,5,10,96.66666666666667,28.666666666666668,68.0,Ident+
2.571428571428571,5,20,100.0,38.666666666666664,61.333333333333336,Ident+
2.571428571428571,5,30,96.66666666666667,27.333333333333332,69.33333333333334,Ident+
2.6761904761904765,5,5,100.0,40.666666666666664,59.333333333333336,Ident+
2.6761904761904765,5,10,100.0,30.0,70.0,Ident+
2.6761904761904765,5,20,100.0,26.0,74.0,Ident+
2.6761904761904765,5,30,100.0,31.333333333333336,68.66666666666666,Ident+
2.780952380952381,5,5,100.0,40.666666666666664,59.333333333333336,Ident+
2.780952380952381,5,10,96.66666666666667,30.0,66.66666666666667,Ident+
2.780952380952381,5,20,100.0,28.666666666666668,71.33333333333333,Ident+
2.780952380952381,5,30,100.0,29.333333333333332,70.66666666666667,Ident+
2.8857142857142857,5,5,100.0,36.666666666666664,63.333333333333336,Ident+
2.8857142857142857,5,10,100.0,39.33333333333333,60.66666666666667,Ident+
2.8857142857142857,5,20,100.0,30.0,70.0,Ident+
2.8857142857142857,5,30,100.0,34.0,66.0,Ident+
2.9904761904761905,5,5,100.0,42.66666666666667,57.33333333333333,Ident+
2.9904761904761905,5,10,100.0,31.333333333333336,68.66666666666666,Ident+
2.9904761904761905,5,20,100.0,26.666666666666668,73.33333333333333,Ident+
2.9904761904761905,5,30,100.0,20.666666666666668,79.33333333333333,Ident+
3.0952380952380953,5,5,100.0,48.0,52.0,Ident+
3.0952380952380953,5,10,96.66666666666667,34.66666666666667,62.0,Ident+
3.0952380952380953,5,20,98.33333333333333,24.666666666666668,73.66666666666666,Ident+
3.0952380952380953,5,30,100.0,34.66666666666667,65.33333333333333,Ident+
3.2,5,5,100.0,31.333333333333336,68.66666666666666,Ident+
3.2,5,10,100.0,31.333333333333336,68.66666666666666,Ident+
3.2,5,20,100.0,30.666666666666664,69.33333333333334,Ident+
3.2,5,30,100.0,29.333333333333332,70.66666666666667,Ident+
1.0,6,5,80.0,56.666666666666664,23.333333333333336,Ident+
1.0,6,10,83.33333333333334,60.0,23.333333333333343,Ident+
1.0,6,20,48.333333333333336,36.0,12.333333333333336,Ident+
1.0,6,30,43.333333333333336,35.333333333333336,8.0,Balanced
1.1047619047619048,6,5,86.66666666666667,64.0,22.66666666666667,Ident+
1.1047619047619048,6,10,73.33333333333333,66.66666666666666,6.666666666666671,Balanced
1.1047619047619048,6,20,56.666666666666664,50.66666666666667,5.999999999999993,Balanced
1.1047619047619048,6,30,50.0,36.0,14.0,Ident+
1.2095238095238094,6,5,93.33333333333333,50.66666666666667,42.66666666666666,Ident+
1.2095238095238094,6,10,76.66666666666667,59.333333333333336,17.333333333333336,Ident+
